GeneName	YFR-1	YFR-2	YFR-3	YFR-4	YFR-5	YFR-6
ST6GALNAC2	5.221170963	5.08864605	4.902143186	6.226793265	6.605845511	6.221644345
ST6GALNAC3	8.562957313	8.725562952	8.545343861	8.527447458	8.512880397	8.515553203
ST6GALNAC4	10.03636716	9.762009319	9.980678276	9.556361701	9.328356015	9.426058869
ST6GALNAC5	7.366315681	7.459676946	7.417467424	8.813229123	8.778354374	8.794573364
ST6GALNAC6	11.135017	11.03337942	11.06577558	10.65880382	10.55530606	10.51845628
ST7	8.213797552	8.357264068	8.345388456	7.798044761	7.705106761	7.944376117
ST7-AS1	4.496208331	4.715365826	4.594383672	4.514163315	4.498190827	4.495877725
ST7-AS2	-2.209451643	-2.210353462	-2.210688464	-2.210644515	-2.211343025	-2.209454846
ST7L	7.571392939	7.797678039	7.679770314	7.772109425	7.828742776	7.737056629
ST7-OT3	-2.209501383	-2.210211248	-2.210474945	-2.21044035	-2.203543325	-2.209503904
ST7-OT4	1.260653523	1.272037845	1.165136714	1.131164063	1.186150517	1.223085968
ST8SIA1	5.764599527	5.224720723	5.591587328	5.862224472	5.878477218	5.836438359
ST8SIA2	7.080009783	6.988083476	7.028698252	8.558259733	8.451324739	8.512628213
ST8SIA3	7.78342945	8.033137382	7.871446973	8.564885388	8.672118227	8.698294402
ST8SIA4	5.731600543	5.638571585	5.471152208	9.795542939	9.938786349	10.03918962
ST8SIA5	6.879454494	6.710502245	7.022000794	4.967704103	5.147369387	5.404017054
ST8SIA6	6.252785617	6.060938976	6.208858971	6.565067657	6.503550586	6.765554933
ST8SIA6-AS1	1.95518514	1.859458781	1.977814912	2.038113397	1.866984707	1.955082931
STAB1	6.605029824	6.168099277	6.681457985	5.079055014	5.360421277	5.280482429
STAB2	4.010641779	3.976416596	4.011058317	4.2057769	4.231774446	3.975198486
STAC	8.762095481	8.814975237	8.851678397	7.844854381	7.66937794	7.788581279
STAC2	8.900832596	8.895984643	8.75429186	8.245011427	7.855869632	8.108289623
STAC3	6.005292623	6.045930247	6.036783257	5.078658321	5.263564098	5.151305168
STAG1	9.656927304	9.65486875	9.646559318	10.13746994	10.30154351	10.36361428
STAG2	11.80576463	11.96723767	11.80655269	12.06209549	12.23347052	12.18732334
STAG3	7.672093674	7.802160214	7.65551373	6.739350261	6.936435231	6.69691233
STAG3L1	9.0703764	9.067614064	9.137820899	9.648734236	9.74512562	9.624231498
STAG3L2	9.159918786	9.164919054	9.216349519	9.754539188	9.793677096	9.685147532
STAG3L3	1.412997181	1.43700924	1.496734641	1.465445115	1.389489554	1.452216427
STAG3L4	8.269004864	8.337700614	8.185194216	8.343716544	8.293339023	8.238314059
STAG3L5P	3.767965384	3.759440132	3.86064343	3.625341571	3.659773233	3.566961232
STAG3L5P-PVRIG2P-PILRB	7.921437845	8.096313199	8.141442599	8.937313625	8.904040583	8.91274308
STAM	10.02372117	10.25347437	10.07338283	10.14345659	10.33451176	10.34814294
STAM2	8.500114559	8.787173451	8.742523507	9.210765484	9.366670533	9.257947479
STAM-AS1	3.478213712	3.615970979	3.647311142	3.676949648	3.64880272	3.709330002
STAMBP	10.49869432	10.49369256	10.47965493	10.61719028	10.58005821	10.66154063
STAMBPL1	6.781377515	6.815045132	6.733769913	6.708460417	6.666081915	6.489759753
STAP1	-1.186918372	-1.258531477	-1.225564141	-1.259582946	-1.262030506	-1.22110752
STAP2	8.502922518	8.328922647	8.418446829	7.944700055	7.992541811	7.826345662
STAR	6.632099528	6.573223626	6.380588196	5.82325623	5.571402939	5.67335875
STARD10	9.245458877	8.957279068	9.09419672	9.553406575	9.461342714	9.420049314
STARD13	7.273567187	7.536730829	7.497739844	7.746091148	7.664754053	7.451122603
STARD13-AS	0.432416678	0.424585739	0.386733458	0.456294139	0.416313314	0.391805972
STARD3	10.7500071	10.57374036	10.69288341	10.94410971	10.76973844	10.80366522
STARD3NL	10.27006505	10.42755449	10.28197992	10.56842863	10.60129521	10.60161199
STARD4	10.04289151	10.22736375	10.23769929	11.22839006	11.33213446	11.44658272
STARD4-AS1	6.204258866	6.227580206	6.275580989	5.866068489	6.000808778	5.969684929
STARD5	6.900170134	6.931807811	7.007369067	6.407197733	5.968620639	6.18780572
STARD6	-1.70944979	-1.734124343	-1.73492204	-1.734817389	-1.736480659	-1.731984585
STARD7	12.83985396	12.93701323	12.8321786	12.54637431	12.5479222	12.56658317
STARD7-AS1	5.732908485	5.822871626	5.79410642	6.361942586	6.270506709	6.015332636
STARD8	10.3974893	10.37175475	10.4137351	9.263070393	9.176739134	9.009921633
STARD9	8.756854995	8.596342013	8.732614511	8.534085158	8.598692196	8.407386884
STAT1	11.09660874	11.24751064	11.17080818	10.94803874	11.1090565	10.99880735
STAT2	9.855923956	9.886991079	9.945446885	10.59734533	10.58618942	10.53225294
STAT3	11.78457879	11.79309077	11.73907534	11.76843773	11.74035365	11.8012063
STAT4	4.180600284	4.240000177	4.147826549	4.7169814	4.669405086	4.537117552
STAT5A	9.676262395	9.639659165	9.52735521	8.818316894	8.861681287	8.848128648
STAT5B	11.19892909	11.25882341	11.18082032	11.02553885	11.07724292	11.01163931
STAT6	10.95958262	10.9595292	10.91458946	11.55890243	11.55918177	11.45581007
STATH	0	0	0	0	0	0
STAU1	13.03057413	13.0181967	13.02599631	12.75093602	12.79202332	12.78732505
STAU2	10.54664141	10.62169358	10.57472978	10.46429467	10.5171892	10.55025424
STAU2-AS1	1.170087386	1.235756298	1.23052855	1.297024641	1.251153385	1.325506216
STBD1	4.962654536	4.764531724	4.858405787	4.665611791	4.430441856	4.634514269
STC1	9.039739698	8.927727388	8.838071431	10.28308158	10.18849833	10.37530022
STC2	11.47418847	11.50064471	11.49303045	10.81241176	10.65739148	10.83352089
STEAP1	6.884886889	6.601216165	6.509700916	6.216573142	6.16247691	6.386982175
STEAP1B	7.204788101	7.267955954	7.334522125	7.577237975	7.558298264	7.658798153
STEAP2	8.379651238	8.53696127	8.442010807	7.631299341	7.757774233	7.712270838
STEAP2-AS1	-1.970117917	-1.956476418	-1.972089249	-1.972019199	-1.958053651	-1.970123022
STEAP3	10.18637113	9.902242312	10.18413716	9.512824422	9.358978526	9.488748368
STEAP3-AS1	2.022831626	1.821224073	2.009640746	1.980999007	1.838014345	1.950972092
STEAP4	-0.615074542	-0.552221295	-0.657571902	-0.657489379	-0.658778113	-0.655198512
STH	0	0	0	0	0	0
STIL	10.33243543	10.41978155	10.38125544	11.5530359	11.63586796	11.64890872
STIM1	10.22800347	10.25615527	10.13867557	10.66715734	10.70699668	10.7073299
STIM2	8.956095231	8.988502019	9.013515002	9.264747896	9.313478217	9.362806451
STIP1	13.86868603	13.8409891	13.85399891	13.6006371	13.62449215	13.64085624
STK10	10.33394571	10.2339858	10.22134563	10.22422203	10.12841797	10.26886115
STK11	11.50337525	11.22355953	11.50715126	11.47002564	11.28470068	11.25283762
STK11IP	9.987715468	9.890277903	9.936016371	9.924617336	9.819489231	10.01623822
STK16	9.614241647	9.457885105	9.461399598	9.930046819	9.703989898	9.846518514
STK17A	9.565249821	9.662857675	9.558175921	8.84102699	8.905071595	8.909875931
STK17B	8.343952563	8.436910399	8.243097184	8.09384814	8.199115775	8.206650133
STK19	8.911124091	8.587486303	8.768434705	9.064319276	8.951645962	8.916936275
STK24	12.67519027	12.68184308	12.67015872	12.28485523	12.34634199	12.30894164
STK25	12.53861561	12.44477607	12.56252866	12.73470405	12.62585584	12.63687694
STK26	11.47065015	11.59306914	11.4526067	11.1344483	11.14048887	11.27799605
STK3	8.852944638	9.011878468	8.782828836	8.930989637	9.207479102	9.127487301
STK31	5.003017513	5.114907617	5.177422513	5.416299547	5.540167839	5.64389696
STK32A	5.223656467	5.197165282	5.042394533	6.401321447	6.486054753	6.465514803
STK32B	6.147171038	6.13673331	6.300381814	7.347153874	7.21178403	7.139301827
STK32C	9.624129826	9.502493033	9.524415881	8.773531579	8.633857553	8.582498382
STK33	8.557969156	8.818271889	8.627187112	8.154776235	8.316091199	8.372349123
STK35	10.71690194	10.69193391	10.737959	10.85314562	10.86388885	10.8874158
STK36	10.02436	10.03822318	10.08126918	10.24346655	10.24107721	10.21697674
STK38	9.965928504	9.972854424	10.01502449	10.40504684	10.42296899	10.50168403
STK38L	10.59358361	10.65879801	10.59709465	10.94339172	11.05358284	11.00381341
STK39	10.08649482	10.26319015	10.08764752	10.26696868	10.44256187	10.40359285
STK4	10.97596925	11.08695183	11.03709194	10.82610452	10.92579722	10.92032217
STK40	10.51595576	10.41969347	10.51934379	11.3115445	11.19099494	11.19272398
STK4-AS1	2.0566776	1.964376397	2.05844769	1.959637568	2.204695513	2.164655383
STKLD1	3.242676363	3.12969703	2.984950516	3.311684627	3.051576317	3.242490924
STMN1	13.54282278	13.64749465	13.53289184	13.54636775	13.63774048	13.66278755
STMN2	3.380952154	3.174518448	3.199037597	3.161840113	3.306251956	3.257015303
STMN3	12.38203323	12.13241342	12.26042357	11.23741055	11.11024738	11.12915748
STMN4	0.251719998	0.168937005	0.236413465	0.202938728	0.19755615	0.21249108
STMND1	0.118318737	0.115360969	0.11428831	0.214828015	0.143677735	0.11830809
STN1	8.935093881	9.234965821	9.02746695	8.56979045	8.779540232	8.762725412
STOM	10.55611498	10.65126654	10.57602821	9.679551146	9.650893861	9.749482819
STOML1	6.727565412	6.60216606	6.466480949	6.78000931	6.669732937	6.656584155
STOML2	12.70643098	12.59211216	12.65460968	12.51818225	12.40325519	12.40001009
STOML3	-1.731971335	-1.66665301	-1.734911204	-1.734806738	-1.736467065	-1.731978948
STON1	8.160379728	8.312812324	8.251646274	7.847795847	7.874332467	7.867365897
STON1-GTF2A1L	0.753004051	0.748136478	0.815872776	0.78205156	0.806947536	0.752986579
STON2	8.433538433	8.554296788	8.31630668	9.198270826	9.229205475	9.209877617
STOX1	7.57228731	7.682521102	7.478024493	6.812285189	7.134110262	7.064345342
STOX2	10.2470941	10.0901981	10.26708535	9.831299542	9.839686206	9.845957248
STPG1	8.254672293	8.104547901	8.282684042	8.593399902	8.695105643	8.536422733
STPG2	-0.275423281	-0.281790697	-0.318733055	-0.318627547	-0.288499054	-0.275446204
STPG2-AS1	-1.95333719	-1.971832039	-1.972429953	-1.972351512	-1.973598218	-1.97022818
STPG3	3.747196932	3.881258813	3.82500034	4.462845105	4.363146755	4.483266041
STPG3-AS1	3.651738107	3.781922972	3.910262938	4.322174205	4.245947679	4.155486871
STRA6	8.924204849	8.780634738	8.893136511	8.851285177	8.898545955	8.909895108
STRA8	-0.999719858	-1.074002872	-1.075200248	-1.075093541	-1.043941691	-1.070635459
STRADA	9.584231029	9.549818516	9.554818015	9.422763939	9.43795441	9.370763987
STRADB	9.772902158	9.892803038	9.68124008	9.433077678	9.517323749	9.401291774
STRAP	12.85380137	12.92210968	12.82888018	12.62476393	12.59565333	12.63234195
STRBP	11.63975887	11.71187512	11.57603946	11.22727458	11.27455402	11.20932837
STRC	4.179278395	4.398001606	4.418943915	3.936549719	4.056493927	3.933165839
STRIP1	10.6384247	10.53486008	10.58807876	10.77516395	10.68679142	10.82793845
STRIP2	8.524954889	8.364206792	8.439506099	9.240962302	9.262236027	9.37401619
STRN	10.82672212	11.00207719	10.88900959	10.97943321	11.0911264	11.12032938
STRN3	10.20996121	10.36253895	10.25373778	10.90698034	10.98023599	11.04768674
STRN4	12.78925132	12.55792977	12.70814259	12.77181399	12.67721688	12.64717167
STS	7.008315137	6.860417273	6.873736094	8.057438846	7.951342065	8.213185724
STT3A	12.33848706	12.38224144	12.32628008	12.88799108	12.88521023	12.91533123
STT3A-AS1	1.424010547	1.603289157	1.436564546	1.403942086	1.53872122	1.423955785
STT3B	11.96539222	12.13853652	12.08285985	12.78772017	12.9254466	13.01247991
STUB1	10.05458343	9.639116931	9.98228976	10.10363511	9.857271634	9.674139125
STUM	6.021052009	6.031773629	6.096262609	5.822265213	5.754464788	5.814263826
STX10	9.991057179	9.686238161	9.925901385	9.399776508	9.214601032	9.259694951
STX11	4.715020311	4.853429623	4.576407296	5.571993189	5.725902732	5.82199129
STX12	8.122654895	8.461728226	8.10285113	8.758988655	8.845485265	8.815294335
STX16	10.92171621	11.27684606	11.14068362	11.06611858	11.12675191	10.97889328
STX16-NPEPL1	2.639682734	2.57232931	2.423646417	2.744122133	2.508836038	2.67507309
STX17	9.880453566	10.04772396	9.841332561	9.769608731	9.88733698	9.81228034
STX17-AS1	2.213608789	2.218889222	2.029780342	1.833857371	1.81972574	1.81729474
STX18	9.261557372	9.283851765	9.17394184	9.319297061	9.37450241	9.287231843
STX18-AS1	6.213440406	6.370709872	6.252327059	5.92268851	5.781166196	5.816916821
STX18-IT1	0	0	0	0	0	0
STX19	0.651520925	0.643107702	0.605139829	0.67457783	0.665446901	0.728867226
STX1A	7.466197386	7.655690255	7.861802522	7.863145393	7.565663378	7.689477514
STX1B	9.219245095	8.970733806	9.230517355	8.505951588	8.452104315	8.250470992
STX2	9.767541389	10.0173243	9.791766268	9.948080295	9.919510333	10.00094388
STX3	11.61267147	11.66630134	11.59670329	11.47197407	11.51887461	11.58047903
STX4	9.607615195	9.345927931	9.531119522	9.447102243	9.389047919	9.390221693
STX5	9.96094857	9.832367106	9.843112098	10.60859286	10.57240694	10.59576053
STX6	11.44322783	11.44358315	11.36496825	10.23567127	10.28815738	10.32500741
STX7	10.07336256	10.11162603	9.933084877	10.03251452	10.0321865	10.03921383
STX8	9.402366096	9.318098816	9.287919992	9.164680523	9.125629652	9.225161695
STXBP1	10.72748887	10.69412164	10.78366089	10.20118239	10.121432	10.13765668
STXBP2	10.77034033	10.63088214	10.74027647	10.83778204	10.7398403	10.75068294
STXBP3	9.542757201	9.661864898	9.710976027	9.511241953	9.645012083	9.681456599
STXBP4	8.361575389	8.425958507	8.321457848	7.965555855	8.168854936	8.248692131
STXBP5	8.914125037	9.011259865	8.969389232	9.385580262	9.51072813	9.580350754
STXBP5-AS1	0.523404805	0.555649006	0.552696741	0.518082356	0.666525218	0.602893354
STXBP5L	5.498155167	5.455027752	5.763357517	5.59480601	5.538349954	5.344519988
STXBP6	7.424122198	7.422471471	7.588335103	6.408769217	6.161668654	6.19289144
STYK1	6.077326886	6.169948396	6.258627935	7.096738606	7.033630171	6.969927676
STYX	9.757861977	9.977014633	9.902313002	10.0552479	10.15309794	10.06807315
STYXL1	9.728974149	9.628901674	9.680495146	9.876923015	9.84596374	9.904827933
SUB1	12.06339421	12.27749917	12.03377666	11.9700325	12.06844212	12.09057714
SUCLA2	11.43351331	11.52051774	11.43457335	11.1949928	11.34589979	11.22909398
SUCLG1	10.47795212	10.6517757	10.45168144	10.80102461	10.72489887	10.73344013
SUCLG2	10.48768531	10.65071169	10.48788971	10.42188972	10.41494373	10.43008979
SUCLG2-AS1	4.039694177	4.207014998	4.368732874	4.350839845	4.439828192	4.50123586
SUCNR1	-2.209477439	-2.210280175	-2.210578369	-2.210539249	-2.211161013	-2.20948029
SUCO	10.38585774	10.46298916	10.25302393	10.71805457	10.92859798	10.92154689
SUDS3	11.6813468	11.86232565	11.74616493	11.30477992	11.39493185	11.3127786
SUFU	9.550689734	9.432110597	9.497642587	10.09079794	10.04871984	10.02229057
SUGCT	6.814654914	6.864093423	6.926609978	6.329367521	6.412554047	6.050031215
SUGP1	9.919674395	9.792964345	9.893831187	10.12041775	10.00505247	9.993539636
SUGP2	12.08473439	12.26906197	12.21513679	11.94150817	11.99059088	11.92514025
SUGT1	10.73112625	10.7978622	10.64801861	10.60207319	10.68914942	10.69868271
SUGT1P1	3.110541959	3.235326005	2.977332765	2.921334646	2.886598474	3.015472412
SUGT1P3	0.190143591	0.0692857	0.068208943	0.170620605	0.066155552	0.112738739
SULF1	10.6642454	10.74506074	10.63995993	7.675696616	7.686623696	7.823320959
SULF2	10.93199227	10.77639149	10.82656163	12.87206444	12.81987733	12.85107067
SULT1A1	7.692778874	7.569293783	7.777409377	7.673226988	7.730127601	7.54126506
SULT1A2	6.414161558	6.221328277	6.351546975	6.302058339	6.294061366	6.413522892
SULT1A3	0	0	0	0	0	0
SULT1A4	0	0	0	0	0	0
SULT1B1	0	0	0	0	0	0
SULT1C2	4.572962739	4.875124055	4.755167714	4.700010019	4.616063899	4.65277534
SULT1C2P1	0	0	0	0	0	0
SULT1C3	0	0	0	0	0	0
SULT1C4	4.975459469	5.130761819	4.89210459	5.325232696	5.368726282	5.278784787
SULT1E1	0	0	0	0	0	0
SULT2A1	-0.653471111	-0.655222505	-0.65585777	-0.655774997	-0.657067706	-0.653477415
SULT2B1	5.826630156	5.510109561	5.324904542	5.12544043	4.96645633	5.158941945
SULT4A1	7.764948124	7.820499451	8.033086476	8.062357713	7.853464836	7.777942627
SULT6B1	-1.009930716	-0.977701268	-0.979672237	-0.979411903	-1.015057717	-0.974317364
SUMF1	7.971306791	8.060103577	8.064499373	8.263552844	8.153707801	8.104228206
SUMF2	10.66725557	10.7374991	10.5577853	11.08932281	11.13086492	11.10031249
SUMO1	12.4149866	12.62109766	12.40178403	12.08643832	12.16795038	12.15347858
SUMO1P1	-1.466833207	-1.497220027	-1.498202393	-1.498073515	-1.500121839	-1.494584905
SUMO1P3	9.861285515	9.944367542	9.845518092	9.502929053	9.486414208	9.503122795
SUMO2	12.82560899	12.80687804	12.76273738	12.58429128	12.62157556	12.53554096
SUMO3	11.48912113	11.45963948	11.46654053	11.31568687	11.26783961	11.2516155
SUMO4	3.648334422	3.809879104	3.876104362	3.57084943	3.680692844	3.711837903
SUN1	11.65688947	11.6252168	11.68320314	11.69175609	11.67893719	11.7244224
SUN2	9.850748678	9.874227707	9.774115037	10.72133105	10.75109922	10.71056037
SUN3	1.272997753	1.337541523	1.298452751	1.33290738	1.410466214	1.272973274
SUN5	-1.271620253	-1.274531453	-1.275612887	-1.275471012	-1.277725901	-1.271630592
SUOX	9.760685969	9.684754964	9.617225164	9.708451246	9.762470085	9.688628634
SUPT16H	13.72985592	13.85724721	13.7426334	13.59111359	13.65622831	13.6443407
SUPT20H	9.16822315	9.354004591	9.259509661	9.219045282	9.172736984	9.261203679
SUPT20HL1	2.288934324	2.326028371	2.313723811	2.284545745	2.20276806	2.251867845
SUPT20HL2	3.450713724	3.273287389	3.424456014	3.258046296	3.277001164	3.321132346
SUPT3H	9.241706827	9.364434453	9.273864308	9.543925227	9.559542393	9.565462942
SUPT4H1	10.13860598	10.20374836	10.19064682	10.13003687	10.06298181	10.10890181
SUPT5H	12.25950665	12.09554117	12.19755664	12.44440961	12.36029713	12.42081834
SUPT6H	11.99208064	11.92286517	11.93131372	12.45434424	12.41714949	12.44525098
SUPT7L	9.902182261	10.01031409	9.986484231	10.46283021	10.47351598	10.55774146
SUPV3L1	10.50263769	10.5304175	10.44886722	10.1516389	10.24522123	10.19337266
SURF1	9.742275745	9.719615365	9.740706207	9.940962131	9.925935135	9.999005164
SURF2	9.532273336	9.531913789	9.480395437	9.337939614	9.252835483	9.270462754
SURF4	13.27602229	13.2010977	13.24669329	13.67997797	13.65758061	13.680949
SURF6	11.66134417	11.50504926	11.6524192	11.26809114	11.07158433	11.17658719
SUSD1	8.03990429	7.797032357	7.845044364	7.886716925	8.042801884	7.998765574
SUSD2	5.115048945	5.019432158	5.275295522	6.032305272	5.842410595	5.552215681
SUSD3	9.105856542	8.905488353	8.957068717	9.691414358	9.62144367	9.654546959
SUSD4	7.481340168	7.387835872	7.452304784	5.00060448	4.782227278	4.906874049
SUSD5	8.184808966	8.349885139	8.311341602	9.068828888	9.169064175	9.227088919
SUSD6	8.393749898	8.182198788	8.445926289	8.430078023	8.222212742	8.303514164
SUV39H1	9.489669179	9.37743677	9.516670533	9.194079396	9.161877499	9.233438401
SUV39H2	9.466937144	9.619364019	9.420304952	9.531074784	9.648856874	9.687743978
SUZ12	10.54078718	10.76096335	10.62901603	10.52172765	10.57008318	10.67055502
SUZ12P1	8.875991396	8.942654948	9.003143877	8.674730095	8.711403887	8.689492761
SV2A	11.53995153	11.53293208	11.61945121	11.66726742	11.63857307	11.68178896
SV2B	5.101748029	5.062107584	5.040723766	4.173130857	4.08058237	4.085054701
SV2C	1.297448025	1.377339908	1.27271369	1.205911436	1.260129513	1.219745952
SVBP	8.864782952	8.893598826	8.771527115	8.697311018	8.592466313	8.614860883
SVEP1	6.892294731	6.912679624	7.16145254	7.018933803	7.295555561	7.19952374
SVIL	9.766540876	9.81088287	9.743573014	10.79783444	10.84136897	10.91293527
SVIL-AS1	3.208672048	3.02658552	3.182787601	3.30460344	3.480380913	3.20852147
SVILP1	3.582768979	3.526958315	3.380337443	3.704049242	3.649671745	3.908322424
SVIP	7.442582711	7.541437262	7.500590801	6.751015907	6.832209481	6.800482171
SVOP	3.602604579	3.682788522	3.471472	3.079437205	2.950578712	3.097549026
SVOPL	6.260203716	6.349255873	6.221388251	6.677261633	6.392298899	6.467972431
SWAP70	10.9352663	11.07682866	10.96126401	11.53320163	11.56936201	11.70023518
SWI5	9.683574714	9.611763389	9.581673056	9.676111365	9.724235788	9.64778685
SWSAP1	6.842171719	6.553776392	6.792793279	7.071320256	6.864820754	6.841470057
SWT1	8.185449507	8.27561715	8.178240383	8.343806704	8.517366516	8.42363848
SYAP1	10.5361597	10.47844282	10.44726403	10.43251671	10.46150969	10.59242394
SYBU	4.007198698	4.213005104	4.054398705	4.031269103	3.972946302	3.973717245
SYCE1	-1.731971335	-1.66665301	-1.734911204	-1.734806738	-1.736467065	-1.731978948
SYCE1L	4.628472884	4.649392202	4.696183576	4.680609421	4.766148805	4.705220431
SYCE2	5.612908957	5.830723271	5.561694208	5.42337056	5.512000032	5.458489367
SYCE3	1.410148747	1.395212041	1.321394196	1.390493158	1.439166681	1.447939953
SYCN	-1.970246013	-1.971894397	-1.95521433	-1.972426395	-1.973703161	-1.95295947
SYCP1	-1.000800885	-0.967915879	-1.005046754	-1.004979559	-1.006029819	-0.964450122
